202200000000847;10565000000192;09/07/2022;01/07/2022;1458,72;0;0;0;0;0;0;0
202200000000848;10565000000192;09/07/2022;01/07/2022;729,36;0;0;0;0;0;0;0
202200000000789;11718406000120;01/07/2022;04/07/2022;40590;0;0;0;0;0;0;675
202200000000732;44563716001810;16/06/2022;04/07/2022;912;0;0;0;0;0;0;0
202200000000830;69997096000100;09/07/2022;05/07/2022;570;0;0;0;0;0;0;0
202200000000804;17901209000129;01/07/2022;06/07/2022;13530;0;0;0;0;0;0;225
202200000000819;13018171000190;02/07/2022;06/07/2022;395046,75;0;0;0;3207,75;14805;4935;23688
202200000000810;11294402000162;01/07/2022;06/07/2022;67904,94;0;0;0;0;0;0;0
202200000000057;34841271000191;03/03/2022;07/07/2022;5953,21;0;0;0;0;0;0;101,47
202200000000822;18025659000168;07/07/2022;07/07/2022;684;0;0;0;0;0;0;0
202200000000832;13013263001078;09/07/2022;07/07/2022;1045;0;0;0;0;0;0;0
202200000000834;13013263001078;09/07/2022;07/07/2022;1045;0;0;0;0;0;0;0
202200000000842;04843468000107;09/07/2022;07/07/2022;1026;0;0;0;0;0;0;0
202200000000843;13013263001078;09/07/2022;07/07/2022;1045;0;0;0;0;0;0;0
202200000000845;03930531000503;09/07/2022;07/07/2022;342;0;0;0;0;0;0;0
202200000000863;03904395000145;29/07/2022;08/07/2022;10519,36;0;0;0;0;0;0;49,59
202200000000897;18169809000107;31/07/2022;11/07/2022;31119;0;0;0;0;0;0;517,50
202200000000930;11368671000126;31/07/2022;11/07/2022;7980,69;0;0;0;0;0;0;87,99
202200000000931;11368671000126;31/07/2022;11/07/2022;7980,69;0;0;0;0;0;0;87,99
202200000000864;03904395000145;29/07/2022;11/07/2022;10519,36;0;0;0;0;0;0;49,59
202200000000866;03904395000145;29/07/2022;11/07/2022;37961,06;0;0;0;0;0;0;148,78
202200000000862;03904395000145;29/07/2022;11/07/2022;10519,36;0;0;0;0;0;0;49,59
202200000000865;03904395000145;29/07/2022;11/07/2022;10519,36;0;0;0;0;0;0;49,59
202200000000867;03904395000145;29/07/2022;11/07/2022;73635,47;0;0;0;0;0;0;347,16
202200000000881;03904395000145;30/07/2022;11/07/2022;302530,59;0;0;0;0;0;0;2160,90
202200000000756;13104740000110;30/06/2022;11/07/2022;7574,07;0;0;0;0;0;0;137,71
202200000000755;13104740000110;30/06/2022;11/07/2022;8130,29;0;0;0;0;0;0;147,82
202200000000754;13104740000110;30/06/2022;11/07/2022;48781,76;0;0;0;0;0;0;886,94
202200000000774;34841271000191;01/07/2022;12/07/2022;5953,21;0;0;0;0;0;0;101,47
202200000000910;13128780003974;31/07/2022;12/07/2022;16236;0;0;0;0;0;0;270
202200000000891;34841195000114;31/07/2022;12/07/2022;108984,15;0;0;0;0;0;0;0
202200000000642;30903019000109;02/06/2022;12/07/2022;769,50;0;0;0;0;0;0;0
202200000000855;32718835000178;09/07/2022;12/07/2022;4528,25;588,66;0;0;0;0;0;0
202200000000933;12243697000100;31/07/2022;13/07/2022;68232,14;0;0;0;0;0;0;1121,01
202200000000769;13168992000102;01/07/2022;14/07/2022;30273,37;0;0;0;0;0;0;0
202200000000911;13128780010083;31/07/2022;14/07/2022;28413;0;0;0;0;0;0;472,50
202200000000912;13128780010083;31/07/2022;14/07/2022;4059;0;0;0;0;0;0;67,50
202200000000892;04556274000112;31/07/2022;14/07/2022;6054,68;0;0;0;0;0;0;0
202200000000936;44563716001810;04/08/2022;14/07/2022;988;0;0;0;0;0;0;0
202200000000938;34841195000114;05/08/2022;14/07/2022;1368,71;0;0;0;0;0;0;0
202200000000922;19432705000106;31/07/2022;15/07/2022;12177;0;0;0;0;0;0;202,50
202200000000923;13128780004431;31/07/2022;15/07/2022;12177;0;0;0;0;0;0;202,50
202200000000312;03402488000171;14/04/2022;18/07/2022;456;0;0;0;0;0;0;0
202200000000859;21316170000150;23/07/2022;18/07/2022;6144,60;0;0;0;0;0;0;0
202200000000963;18311885000105;12/08/2022;18/07/2022;1764;0;0;0;0;0;0;0
202200000000913;05050052000196;31/07/2022;18/07/2022;4059;0;0;0;0;0;0;67,50
202200000000921;13128780003389;31/07/2022;18/07/2022;56826;0;0;0;0;0;0;945
202200000000926;13128780004350;31/07/2022;18/07/2022;27060;0;0;0;0;0;0;450
202200000000939;13128897000185;05/08/2022;18/07/2022;147401,70;0;0;0;0;0;0;3021,49
202200000000857;04517241000244;20/07/2022;19/07/2022;7780,50;0;0;0;0;0;0;409,50
202200000000773;34841226000137;01/07/2022;20/07/2022;12109,35;0;0;0;0;0;0;0
202200000000952;10565000000192;06/08/2022;20/07/2022;1434,86;0;0;0;0;0;0;23,86
202200000000924;13128780004601;31/07/2022;20/07/2022;4059;0;0;0;0;0;0;67,50
202200000000971;02865831000151;14/08/2022;21/07/2022;380;0;0;0;0;0;0;0
202200000000973;13384059000172;17/08/2022;21/07/2022;988;0;0;0;0;0;0;0
202200000000900;11718406000120;31/07/2022;21/07/2022;8118;0;0;0;0;0;0;135
202200000000904;11718406000120;31/07/2022;21/07/2022;20295;0;0;0;0;0;0;337,50
202200000000889;13168992000102;31/07/2022;22/07/2022;30273,37;0;0;0;0;0;0;0
202200000000890;15613813000124;31/07/2022;22/07/2022;24218,70;0;0;0;0;0;0;0
202200000000902;11718406000120;31/07/2022;22/07/2022;40590;0;0;0;0;0;0;675
202200000000909;11718406000120;31/07/2022;22/07/2022;27060;0;0;0;0;0;0;450
202200000000928;13128780009662;31/07/2022;22/07/2022;4059;0;0;0;0;0;0;67,50
202200000000929;13128780009662;31/07/2022;22/07/2022;4059;0;0;0;0;0;0;67,50
202200000000927;13128780004784;31/07/2022;22/07/2022;8118;0;0;0;0;0;0;135
202200000001003;27189666000196;18/08/2022;25/07/2022;403,20;0;0;0;0;0;0;24
202200000001023;05126752000117;18/08/2022;25/07/2022;456;0;0;0;0;0;0;24
202200000000958;05126748000159;07/08/2022;26/07/2022;427,50;0;0;0;0;0;0;22,50
202200000000959;39249210000153;07/08/2022;26/07/2022;451,25;0;0;0;0;0;0;23,75
202200000000969;46720184000165;13/08/2022;26/07/2022;1425;0;0;0;0;0;0;75
202200000001000;01747578000179;18/08/2022;26/07/2022;1615;0;0;0;0;0;0;0
202200000000898;11718406000120;31/07/2022;27/07/2022;12177;0;0;0;0;0;0;202,50
202200000000901;11718406000120;31/07/2022;27/07/2022;16236;0;0;0;0;0;0;270
202200000000905;11718406000120;31/07/2022;27/07/2022;20295;0;0;0;0;0;0;337,50
202200000000906;11718406000120;31/07/2022;27/07/2022;47355;0;0;0;0;0;0;787,50
202200000000907;11718406000120;31/07/2022;27/07/2022;13530;0;0;0;0;0;0;225
202200000000908;11718406000120;31/07/2022;27/07/2022;20295;0;0;0;0;0;0;337,50
202200000000896;34850014000116;31/07/2022;28/07/2022;84450,37;0;0;0;0;0;0;1404,39
202200000001054;09209809000100;26/08/2022;28/07/2022;342;0;0;0;0;0;0;0
202200000001022;04843468000280;18/08/2022;29/07/2022;1178;0;0;0;0;0;0;0
202200000000942;13106935000107;05/08/2022;29/07/2022;16586,55;0;0;0;0;0;0;272,51
202200000000974;13384059000172;17/08/2022;29/07/2022;988;0;0;0;0;0;0;0
202200000000978;11452852000136;18/08/2022;29/07/2022;427,50;0;0;0;0;0;0;0
202200000000899;11718406000120;31/07/2022;01/08/2022;4059;0;0;0;0;0;0;67,50
202200000000869;29315061000120;30/07/2022;01/08/2022;531,05;0;0;0;0;0;0;0
202200000000871;02949016000413;30/07/2022;01/08/2022;1292;0;0;0;0;0;0;0
202200000001022;04843468000280;18/08/2022;01/08/2022;1178;0;0;0;0;0;0;0
202200000001007;29932278000189;18/08/2022;01/08/2022;475;0;0;0;0;0;0;0
202200000000992;00794431000177;18/08/2022;01/08/2022;570;0;0;0;0;0;0;0
202200000000998;43931923000170;18/08/2022;01/08/2022;399;0;0;0;0;0;0;0
202200000000868;05876992000139;29/07/2022;01/08/2022;760;0;0;0;0;0;0;0
202200000001052;04515488000221;25/08/2022;01/08/2022;285;0;0;0;0;0;0;0
202200000000914;17901209000129;31/07/2022;02/08/2022;40590;0;0;0;0;0;0;675
202200000000917;17901209000129;31/07/2022;02/08/2022;13530;0;0;0;0;0;0;225
202200000000879;08364485000295;30/07/2022;02/08/2022;570;0;0;0;0;0;0;0
202200000000880;12020066000122;30/07/2022;02/08/2022;380;0;0;0;0;0;0;0
202200000000888;18025659000168;31/07/2022;02/08/2022;684;0;0;0;0;0;0;0
202200000000955;23586875000112;07/08/2022;02/08/2022;570;0;0;0;0;0;0;0
202200000000956;44160820000116;07/08/2022;02/08/2022;570;0;0;0;0;0;0;0
202200000001039;41424393000148;18/08/2022;02/08/2022;570;0;0;0;0;0;0;0
202200000001046;42763782000160;19/08/2022;02/08/2022;332,50;0;0;0;0;0;0;0
202200000000872;24322398000493;30/07/2022;02/08/2022;4560;0;0;0;0;0;0;0
202200000000873;24322398000221;30/07/2022;02/08/2022;456;0;0;0;0;0;0;0
202200000000874;24322398000140;30/07/2022;02/08/2022;2755;0;0;0;0;0;0;0
202200000000875;24322398000736;30/07/2022;02/08/2022;3534;0;0;0;0;0;0;0
202200000000960;13128855000144;10/08/2022;02/08/2022;181337,77;0;0;0;0;0;0;2049,01
202200000000893;34841226000137;31/07/2022;03/08/2022;12109,35;0;0;0;0;0;0;0
202200000001071;04606375000150;28/08/2022;03/08/2022;142,50;0;0;0;0;0;0;0
202200000001073;28964988000128;28/08/2022;03/08/2022;142,50;0;0;0;0;0;0;0
202200000001075;35546159000190;28/08/2022;03/08/2022;142,50;0;0;0;0;0;0;0
202200000000962;28706043000106;11/08/2022;03/08/2022;912;0;0;0;0;0;0;0
202200000001056;03904395000145;26/08/2022;03/08/2022;10519,36;0;0;0;0;0;0;49,59
202200000001057;03904395000145;26/08/2022;03/08/2022;10519,36;0;0;0;0;0;0;49,59
202200000001058;03904395000145;26/08/2022;03/08/2022;10519,36;0;0;0;0;0;0;49,59
202200000001059;03904395000145;26/08/2022;03/08/2022;10519,33;0;0;0;0;0;0;49,59
202200000001060;03904395000145;26/08/2022;03/08/2022;40979,62;0;0;0;0;0;0;185,15
202200000001061;03904395000145;26/08/2022;03/08/2022;73635,47;0;0;0;0;0;0;347,16
202200000001062;03904395000145;26/08/2022;03/08/2022;314385,41;0;0;0;0;0;0;2303,73
202200000001065;10565000000192;27/08/2022;03/08/2022;1459,02;0;0;0;0;0;0;0
202200000000887;11294402000162;31/07/2022;04/08/2022;67904,94;0;0;0;0;0;0;0
202200000000894;34841271000191;31/07/2022;04/08/2022;5953,21;0;0;0;0;0;0;101,47
202200000000855;32718835000178;09/07/2022;04/08/2022;4528,25;860,36;0;0;0;0;0;0
202200000000886;11168783000133;31/07/2022;05/08/2022;8674,37;0;0;0;0;0;0;0
202200000000883;11168783000133;31/07/2022;05/08/2022;27376,96;0;0;0;0;0;0;0
202200000000884;11168783000133;31/07/2022;05/08/2022;72029,48;0;0;0;0;0;0;0
202200000000882;11168783000133;31/07/2022;05/08/2022;52046,20;0;0;0;0;0;0;0
202200000000885;11168783000133;31/07/2022;05/08/2022;8674,37;0;0;0;0;0;0;0
202200000000935;43445770000150;03/08/2022;05/08/2022;741;0;0;0;0;0;0;0
202200000001042;80464753000197;18/08/2022;05/08/2022;656,50;0;0;0;0;0;0;0
202200000001088;34841195000114;31/08/2022;08/08/2022;108984,15;0;0;0;0;0;0;0
202200000000903;11718406000120;31/07/2022;08/08/2022;60885;0;0;0;0;0;0;1012,50
202200000000950;03926703000133;06/08/2022;08/08/2022;234;0;0;0;0;0;0;0
202200000000919;13128780004512;31/07/2022;09/08/2022;12177;0;0;0;0;0;0;202,50
202200000000920;13128780004512;31/07/2022;09/08/2022;8118;0;0;0;0;0;0;135
202200000000715;01073457000199;15/06/2022;09/08/2022;722;47;0;0;0;0;0;0
202200000000731;34938543000176;16/06/2022;09/08/2022;855;0;0;0;0;0;0;0
202200000000948;13279320000174;06/08/2022;09/08/2022;570;0;0;0;0;0;0;0
202200000000947;26587830000150;06/08/2022;09/08/2022;617,50;0;0;0;0;0;0;0
202200000001001;01747578000179;18/08/2022;09/08/2022;1615;0;0;0;0;0;0;0
202200000001004;27189666000196;18/08/2022;09/08/2022;403,20;0;0;0;0;0;0;0
202200000000329;01073457000199;17/04/2022;09/08/2022;570;48;0;0;0;0;0;0
202200000000482;01073457000199;06/05/2022;09/08/2022;722;48;0;0;0;0;0;0
202200000001089;04556274000112;31/08/2022;09/08/2022;6054,68;0;0;0;0;0;0;0
202200000001104;13128780003974;31/08/2022;09/08/2022;16236;0;0;0;0;0;0;270
202200000000957;01073457000199;07/08/2022;10/08/2022;798;7,98;0;0;0;0;0;0
202200000000968;44563716001578;13/08/2022;10/08/2022;920;87,40;0;0;0;0;0;0
202200000001024;05126752000117;18/08/2022;10/08/2022;456;0;0;0;0;0;0;0
202200000000946;44563716001810;06/08/2022;10/08/2022;836;0;0;0;0;0;0;0
202200000001034;13104740000110;18/08/2022;10/08/2022;38836,89;0;0;0;0;0;0;645,85
202200000001077;13104740000110;28/08/2022;10/08/2022;21183,75;0;0;0;0;0;0;352,28
202200000000961;07811608000145;11/08/2022;11/08/2022;2090;0;0;0;0;0;0;0
202200000001087;15613813000124;31/08/2022;11/08/2022;24218,70;0;0;0;0;0;0;0
202200000001092;18169809000107;31/08/2022;11/08/2022;31119;0;0;0;0;0;0;517,50
202200000001127;10565000000192;01/09/2022;11/08/2022;717,43;0;0;0;0;0;0;11,93
