202300000000615;30597341000157;08/04/2023;03/07/2023;541,50;0;0;0;0;0;0;0
202300000001012;43931923000170;04/06/2023;03/07/2023;855;0;0;0;0;0;0;0
202200000000721;29448183000194;15/06/2022;04/07/2023;570;0;0;0;0;0;0;0
202200000000721;29448183000194;15/06/2022;31/07/2023;570;0;0;0;0;0;0;0
202200000000533;29448183000194;19/05/2022;04/07/2023;570;0;0;0;0;0;0;0
202300000001211;04517241000244;09/07/2023;07/07/2023;8588;0;0;0;0;0;0;0
202200000001368;13384059000172;13/10/2022;11/07/2023;988;0;0;0;0;0;0;0
202300000000390;45313106000183;12/03/2023;17/07/2023;456;0;0;0;0;0;0;0
202200000001178;03402488000171;08/09/2022;18/07/2023;456;0;0;0;0;0;0;0
202300000000986;44563716001810;04/06/2023;18/07/2023;456;0;0;0;0;0;0;0
202300000001239;21316170000150;20/07/2023;18/07/2023;7695;0;0;0;0;0;0;0
202300000001322;14391014000198;04/08/2023;19/07/2023;3087,50;0;0;0;0;0;0;0
202300000001322;14391014000198;04/08/2023;19/07/2023;3087,50;0;0;0;0;0;0;0
202200000000854;14391014000198;09/07/2022;19/07/2023;2600;0;0;0;0;0;0;0
202300000000785;13384059000172;10/05/2023;21/07/2023;1410,75;0;0;0;0;0;0;0
202300000001323;80464753000197;04/08/2023;21/07/2023;649,66;0;0;0;0;0;0;0
202300000001308;02668961000102;03/08/2023;21/07/2023;496,85;0;0;0;0;0;0;0
202300000001212;04517241000244;09/07/2023;24/07/2023;3363;0;0;0;0;0;0;0
202300000001207;14391014000198;09/07/2023;26/07/2023;3087,50;0;0;0;0;0;0;0
202200000001815;29448183000194;17/12/2022;31/07/2023;1013,52;0;0;0;0;0;0;0
202300000000615;30597341000157;08/04/2023;31/07/2023;541,50;0;0;0;0;0;0;0
202300000001217;11824146000178;15/07/2023;03/07/2023;123,49;0;0;0;0;0;0;0
202300000001218;12215304000155;15/07/2023;03/07/2023;139,32;0;0;0;0;0;0;0
202300000001220;10250158000254;15/07/2023;03/07/2023;95;0;0;0;0;0;0;0
202300000001225;12612456000191;15/07/2023;03/07/2023;98,32;0;0;0;0;0;0;0
202300000001228;32062768000186;15/07/2023;03/07/2023;311,04;0;0;0;0;0;0;0
202300000001236;16681740000251;15/07/2023;03/07/2023;698,63;0;0;0;0;0;0;0
202300000001237;04563500000192;16/07/2023;03/07/2023;167,20;0;0;0;0;0;0;0
202300000001223;03963091000159;15/07/2023;12/07/2023;167,77;21,80;0;0;0;0;0;0
202300000001352;04538231000104;09/08/2023;18/07/2023;85,50;0;0;0;0;0;0;0
202300000001351;12612456000191;09/08/2023;19/07/2023;115,42;0;0;0;0;0;0;0
202300000001357;35434511000104;09/08/2023;20/07/2023;107,66;0;0;0;0;0;0;0
202300000001356;40983088000123;09/08/2023;20/07/2023;132,98;0;0;0;0;0;0;0
202300000000871;40983088000123;12/05/2023;21/07/2023;356,15;14,38;0;0;0;0;0;0
202300000001361;38460570000137;09/08/2023;24/07/2023;94,74;0;0;0;0;0;0;0
202300000001346;10250158000254;09/08/2023;24/07/2023;95;0;0;0;0;0;0;0
202300000001350;18586862000103;09/08/2023;25/07/2023;102,12;0;0;0;0;0;0;0
202300000001348;09308955000185;09/08/2023;25/07/2023;95;0;0;0;0;0;0;0
202300000001347;36177114000159;09/08/2023;25/07/2023;95;0;0;0;0;0;0;0
202300000001342;03926703000133;09/08/2023;25/07/2023;251,61;0;0;0;0;0;0;0
202300000001362;04563500000192;09/08/2023;26/07/2023;154,85;0;0;0;0;0;0;0
202300000001359;15110859000120;09/08/2023;26/07/2023;307,29;0;0;0;0;0;0;0
202300000001358;10741183000150;09/08/2023;26/07/2023;98,96;0;0;0;0;0;0;0
202300000001355;22150907000170;09/08/2023;26/07/2023;311,58;0;0;0;0;0;0;0
202300000001345;12215304000155;09/08/2023;26/07/2023;167,01;0;0;0;0;0;0;0
202300000001344;11824146000178;09/08/2023;26/07/2023;144,86;0;0;0;0;0;0;0
202300000001343;07821600000160;09/08/2023;26/07/2023;180,46;0;0;0;0;0;0;0
202200000000849;13117320000178;09/07/2022;03/07/2023;73000;0;0;0;3381,45;0;0;0
202300000001243;13104740000110;30/07/2023;12/07/2023;33540,95;0;0;0;557,78;0;0;0
202300000001209;12243697000100;09/07/2023;14/07/2023;85362,76;0;0;0;1402,46;0;0;0
202300000001139;11718406000120;01/07/2023;03/07/2023;17954,78;0;0;0;298,58;0;0;0
202300000001144;11718406000120;01/07/2023;03/07/2023;52429,31;0;0;0;871,88;0;0;0
202300000001147;11718406000120;01/07/2023;03/07/2023;29959,61;0;0;0;498,22;0;0;0
202300000001170;13366927000191;01/07/2023;03/07/2023;46904;0;0;0;780;0;0;0
202300000001191;03904395000145;05/07/2023;03/07/2023;373433,32;0;0;0;2224,38;0;0;0
202300000001194;03904395000145;05/07/2023;03/07/2023;97798,98;0;0;0;347,16;0;0;0
202300000001195;03904395000145;05/07/2023;03/07/2023;76466,88;0;0;0;446,35;0;0;0
202300000001196;03904395000145;05/07/2023;03/07/2023;13971,29;0;0;0;49,59;0;0;0
202300000001197;03904395000145;05/07/2023;03/07/2023;13971,29;0;0;0;49,59;0;0;0
202300000001214;11718406000120;13/07/2023;03/07/2023;6064,16;0;0;0;100,85;0;0;0
202300000000963;11294402000162;01/06/2023;04/07/2023;16208,45;0;0;0;0;0;0;0
202300000000964;11294402000162;01/06/2023;04/07/2023;9890,04;0;0;0;0;0;0;0
202300000001136;11718406000120;01/07/2023;05/07/2023;13466,08;0;0;0;223,94;0;0;0
202300000001140;11718406000120;01/07/2023;05/07/2023;44886,94;0;0;0;746,46;0;0;0
202300000001145;11718406000120;01/07/2023;05/07/2023;14979,80;0;0;0;249,11;0;0;0
202300000001288;11294402000162;02/08/2023;05/07/2023;11695,26;0;0;0;662,78;0;0;0
202300000001306;11294402000162;02/08/2023;05/07/2023;46246,97;0;0;0;2620,84;0;0;0
202300000001293;11294402000162;02/08/2023;05/07/2023;320969,23;0;0;0;18189,52;0;0;0
202300000001127;13168992000102;01/07/2023;06/07/2023;37614,12;0;0;0;0;0;0;0
202300000001142;11718406000120;01/07/2023;06/07/2023;22443,47;0;0;0;373,23;0;0;0
202300000001204;13018171000190;07/07/2023;06/07/2023;395046,75;0;0;0;23688;3207,75;4935;14805
