202400000000106;;;17/04/2024;6700;0;0;0;0;0;0;0
202400000000111;;;17/04/2024;5760;0;0;0;0;0;0;0
202400000000113;;;15/03/2024;5035;0;0;0;0;0;0;0
202400000000114;;;21/03/2024;3040;0;0;0;0;0;0;0
202400000000115;;;18/04/2024;8835;0;0;0;0;0;0;0
202400000000116;;;18/04/2024;4560;0;0;0;0;0;0;0
202400000000117;;;23/07/2024;3040;0;0;0;0;0;0;0
202400000000118;;;15/03/2024;5130;0;0;0;0;0;0;0
202400000000119;;;04/04/2024;7600;0;0;0;0;0;0;0
202400000000120;;;21/03/2024;7296;0;0;0;0;0;0;0
202400000000121;;;21/03/2024;3192;0;0;0;0;0;0;0
202400000000123;;;21/03/2024;7144;0;0;0;0;0;0;0
202400000000124;;;21/03/2024;8740;0;0;0;0;0;0;0
202400000000136;;;09/05/2024;5400;0;0;0;0;0;0;0
202400000000138;;;09/05/2024;2800;0;0;0;0;0;0;0
202400000000140;;;15/04/2024;7000;0;0;0;0;0;0;0
202400000000143;;;12/04/2024;1300;0;0;0;0;0;0;0
202400000000148;;;15/04/2024;5760;0;0;0;0;0;0;0
202400000000153;;;02/05/2024;6480;0;0;0;0;0;0;0
202400000000155;;;12/04/2024;6480;0;0;0;0;0;0;0
202400000000158;;;12/04/2024;6480;0;0;0;0;0;0;0
202400000000162;;;15/04/2024;4100;0;0;0;0;0;0;0
202400000000167;;;02/05/2024;6480;0;0;0;0;0;0;0
202400000000168;;;15/04/2024;5760;0;0;0;0;0;0;0
202400000000169;;;12/04/2024;6480;0;0;0;0;0;0;0
202400000000170;;;12/04/2024;6700;0;0;0;0;0;0;0
202400000000171;;;12/04/2024;6480;0;0;0;0;0;0;0
202400000000172;;;02/05/2024;6480;0;0;0;0;0;0;0
202400000000179;;;18/04/2024;3035;0;0;0;0;0;0;0
202400000000180;;;18/04/2024;3040;0;0;0;0;0;0;0
202400000000181;;;04/04/2024;8835;0;0;0;0;0;0;0
202400000000182;;;19/04/2024;4560;0;0;0;0;0;0;0
202400000000183;;;19/04/2024;3040;0;0;0;0;0;0;0
202400000000184;;;18/04/2024;5130;0;0;0;0;0;0;0
202400000000185;;;04/04/2024;7600;0;0;0;0;0;0;0
202400000000186;;;18/04/2024;1140;0;0;0;0;0;0;0
202400000000187;;;18/04/2024;3192;0;0;0;0;0;0;0
202400000000188;;;04/04/2024;7144;0;0;0;0;0;0;0
202400000000189;;;11/04/2024;7296;0;0;0;0;0;0;0
202400000000190;;;11/04/2024;9272;0;0;0;0;0;0;0
202400000000191;;;23/04/2024;7190;0;0;0;0;0;0;0
202400000000193;;;23/04/2024;1200;0;0;0;0;0;0;0
202400000000194;;;23/04/2024;1920;0;0;0;0;0;0;0
202400000000195;;;23/04/2024;1400;0;0;0;0;0;0;0
202400000000207;;;09/05/2024;6480;0;0;0;0;0;0;0
202400000000214;;;09/05/2024;5400;0;0;0;0;0;0;0
202400000000220;;;15/05/2024;5360;0;0;0;0;0;0;0
202400000000224;;;15/05/2024;5200;0;0;0;0;0;0;0
202400000000225;;;15/05/2024;5200;0;0;0;0;0;0;0
202400000000237;;;09/05/2024;5300;0;0;0;0;0;0;0
202400000000238;;;09/05/2024;3040;0;0;0;0;0;0;0
202400000000239;;;09/05/2024;8835;0;0;0;0;0;0;0
202400000000240;;;09/05/2024;4560;0;0;0;0;0;0;0
202400000000241;;;09/05/2024;3040;0;0;0;0;0;0;0
202400000000242;;;02/05/2024;5130;0;0;0;0;0;0;0
202400000000243;;;16/05/2024;7600;0;0;0;0;0;0;0
202400000000244;;;09/05/2024;7296;0;0;0;0;0;0;0
202400000000245;;;02/05/2024;3196;0;0;0;0;0;0;0
202400000000246;;;02/05/2024;8740;0;0;0;0;0;0;0
202400000000247;;;02/05/2024;7144;0;0;0;0;0;0;0
202400000000248;;;09/05/2024;9272;0;0;0;0;0;0;0
202400000000264;;;15/05/2024;5760;0;0;0;0;0;0;0
202400000000265;;;15/05/2024;7300;0;0;0;0;0;0;0
202400000000272;;;22/05/2024;7990;0;0;0;0;0;0;0
202400000000273;;;27/05/2024;6790;0;0;0;0;0;0;0
202400000000274;;;27/05/2024;1050;0;0;0;0;0;0;0
202400000000275;;;12/07/2024;1640;0;0;0;0;0;0;0
202400000000276;;;18/07/2024;1120;0;0;0;0;0;0;0
202400000000277;;;22/05/2024;600;0;0;0;0;0;0;0
202400000000278;;;16/07/2024;1200;0;0;0;0;0;0;0
202400000000327;;;06/06/2024;5035;0;0;0;0;0;0;0
202400000000328;;;06/06/2024;3040;0;0;0;0;0;0;0
202400000000329;;;06/06/2024;8835;0;0;0;0;0;0;0
202400000000330;;;06/06/2024;4560;0;0;0;0;0;0;0
202400000000331;;;06/06/2024;3040;0;0;0;0;0;0;0
202400000000334;;;13/06/2024;9272;0;0;0;0;0;0;0
202400000000335;;;06/06/2024;3192;0;0;0;0;0;0;0
202400000000336;;;06/06/2024;8512;0;0;0;0;0;0;0
202400000000337;;;12/07/2024;8900;0;0;0;0;0;0;0
202400000000338;;;08/10/2024;7700;0;0;0;0;0;0;0
202400000000339;;;12/07/2024;2760;0;0;0;0;0;0;0
202400000000340;;;12/07/2024;1640;0;0;0;0;0;0;0
202400000000341;;;18/07/2024;1120;0;0;0;0;0;0;0
202400000000342;;;18/07/2024;1120;0;0;0;0;0;0;0
202400000000343;;;16/07/2024;1500;0;0;0;0;0;0;0
202400000000344;;;16/07/2024;690;0;0;0;0;0;0;0
202400000000345;;;06/06/2024;5130;0;0;0;0;0;0;0
202400000000362;;;06/06/2024;7144;0;0;0;0;0;0;0
202400000000363;;;06/06/2024;7296;0;0;0;0;0;0;0
202400000000367;;;06/06/2024;8740;0;0;0;0;0;0;0
202400000000371;;;08/07/2024;15800;0;0;0;0;0;0;0
202400000000372;;;31/07/2024;9480;0;0;0;0;0;0;0
202400000000373;;;08/07/2024;11520;0;0;0;0;0;0;0
202400000000374;;;15/07/2024;11520;0;0;0;0;0;0;0
202400000000375;;;12/07/2024;8000;0;0;0;0;0;0;0
202400000000376;;;31/07/2024;2800;0;0;0;0;0;0;0
202400000000377;;;15/07/2024;6480;0;0;0;0;0;0;0
202400000000378;;;08/07/2024;4800;0;0;0;0;0;0;0
202400000000379;;;05/08/2024;2040;0;0;0;0;0;0;0
202400000000381;;;15/07/2024;11520;0;0;0;0;0;0;0
202400000000382;;;12/07/2024;5760;0;0;0;0;0;0;0
202400000000383;;;31/07/2024;7440;0;0;0;0;0;0;0
202400000000384;;;15/07/2024;6480;0;0;0;0;0;0;0
202400000000386;;;12/07/2024;7100;0;0;0;0;0;0;0
202400000000387;;;31/07/2024;2800;0;0;0;0;0;0;0
202400000000388;;;05/08/2024;2600;0;0;0;0;0;0;0
202400000000389;;;12/07/2024;6480;0;0;0;0;0;0;0
202400000000390;;;18/07/2024;3192;0;0;0;0;0;0;0
202400000000391;;;11/07/2024;8512;0;0;0;0;0;0;0
202400000000392;;;18/07/2024;7296;0;0;0;0;0;0;0
202400000000393;;;25/07/2024;6764;0;0;0;0;0;0;0
202400000000394;;;11/07/2024;6688;0;0;0;0;0;0;0
202400000000395;;;25/07/2024;7600;0;0;0;0;0;0;0
202400000000396;;;25/07/2024;7600;0;0;0;0;0;0;0
202400000000397;;;11/07/2024;5035;0;0;0;0;0;0;0
202400000000399;;;25/07/2024;8835;0;0;0;0;0;0;0
202400000000400;;;11/07/2024;4560;0;0;0;0;0;0;0
202400000000401;;;11/07/2024;3040;0;0;0;0;0;0;0
202400000000402;;;25/07/2024;5130;0;0;0;0;0;0;0
202400000000403;;;11/07/2024;8740;0;0;0;0;0;0;0
202400000000404;;;12/07/2024;8550;0;0;0;0;0;0;0
202400000000405;;;20/08/2024;7050;0;0;0;0;0;0;0
202400000000406;;;17/09/2024;4080;0;0;0;0;0;0;0
202400000000409;;;19/07/2024;1400;0;0;0;0;0;0;0
202400000000411;;;31/07/2024;6480;0;0;0;0;0;0;0
202400000000413;;;05/08/2024;5080;0;0;0;0;0;0;0
202400000000414;;;05/08/2024;5500;0;0;0;0;0;0;0
202400000000415;;;05/08/2024;4100;0;0;0;0;0;0;0
202400000000416;;;05/08/2024;6700;0;0;0;0;0;0;0
202400000000418;;;05/08/2024;5670;0;0;0;0;0;0;0
202400000000419;;;02/09/2024;6480;0;0;0;0;0;0;0
202400000000420;;;05/08/2024;13050;0;0;0;0;0;0;0
202400000000422;;;08/08/2024;9760;0;0;0;0;0;0;0
202400000000426;;;05/08/2024;5200;0;0;0;0;0;0;0
202400000000428;;;02/09/2024;2800;0;0;0;0;0;0;0
202400000000429;;;02/09/2024;6480;0;0;0;0;0;0;0
202400000000430;;;05/08/2024;6480;0;0;0;0;0;0;0
202400000000431;;;05/08/2024;5760;0;0;0;0;0;0;0
202400000000432;;;05/08/2024;6700;0;0;0;0;0;0;0
202400000000433;;;05/08/2024;6480;0;0;0;0;0;0;0
202400000000434;;;05/08/2024;6480;0;0;0;0;0;0;0
202400000000437;;;08/08/2024;6764;0;0;0;0;0;0;0
202400000000438;;;08/08/2024;3192;0;0;0;0;0;0;0
202400000000445;;;17/09/2024;1640;0;0;0;0;0;0;0
202400000000446;;;17/09/2024;6530;0;0;0;0;0;0;0
202400000000450;;;02/09/2024;6480;0;0;0;0;0;0;0
202400000000451;;;02/09/2024;11520;0;0;0;0;0;0;0
202400000000452;;;08/08/2024;5035;0;0;0;0;0;0;0
202400000000458;;;15/08/2024;6688;0;0;0;0;0;0;0
202400000000459;;;08/08/2024;8740;0;0;0;0;0;0;0
202400000000462;;;02/09/2024;6480;0;0;0;0;0;0;0
202400000000003;;;22/09/2024;4300;0;0;0;0;0;0;0
202400000000005;;;02/09/2024;4100;0;0;0;0;0;0;0
202400000000014;;;02/09/2024;11320;0;0;0;0;0;0;0
202400000000017;;;02/09/2024;2400;0;0;0;0;0;0;0
202400000000020;;;02/09/2024;4320;0;0;0;0;0;0;0
202400000000022;;;02/09/2024;7440;0;0;0;0;0;0;0
202400000000025;;;02/09/2024;7300;0;0;0;0;0;0;0
202400000000027;;;02/09/2024;4920;0;0;0;0;0;0;0
202400000000028;;;02/09/2024;5400;0;0;0;0;0;0;0
202400000000032;;;02/09/2024;28080;0;0;0;0;0;0;0
202400000000033;;;02/09/2024;28080;0;0;0;0;0;0;0
202400000000035;;;02/09/2024;5400;0;0;0;0;0;0;0
202400000000435;;;15/08/2024;12692;0;0;0;0;0;0;0
202400000000436;;;15/08/2024;7296;0;0;0;0;0;0;0
202400000000438;;;22/08/2024;3572;0;0;0;0;0;0;0
202400000000453;;;15/08/2024;3040;0;0;0;0;0;0;0
202400000000454;;;15/08/2024;8835;0;0;0;0;0;0;0
202400000000455;;;15/08/2024;4560;0;0;0;0;0;0;0
202400000000456;;;15/08/2024;3040;0;0;0;0;0;0;0
202400000000457;;;29/08/2024;5130;0;0;0;0;0;0;0
202400000000460;;;15/08/2024;8512;0;0;0;0;0;0;0
202400000000466;;;07/10/2024;5300;0;0;0;0;0;0;0
202400000000473;;;04/10/2024;1300;0;0;0;0;0;0;0
202400000000474;;;04/10/2024;5200;0;0;0;0;0;0;0
202400000000480;;;07/10/2024;4320;0;0;0;0;0;0;0
202400000000481;;;07/10/2024;7440;0;0;0;0;0;0;0
202400000000482;;;07/10/2024;4920;0;0;0;0;0;0;0
202400000000483;;;07/10/2024;6480;0;0;0;0;0;0;0
202400000000484;;;04/10/2024;5400;0;0;0;0;0;0;0
202400000000485;;;04/10/2024;6480;0;0;0;0;0;0;0
202400000000486;;;07/10/2024;2600;0;0;0;0;0;0;0
202400000000487;;;07/10/2024;11520;0;0;0;0;0;0;0
202400000000488;;;04/10/2024;5760;0;0;0;0;0;0;0
202400000000489;;;04/10/2024;7100;0;0;0;0;0;0;0
202400000000490;;;07/10/2024;7100;0;0;0;0;0;0;0
202400000000491;;;07/10/2024;6480;0;0;0;0;0;0;0
202400000000493;;;04/10/2024;1300;0;0;0;0;0;0;0
202400000000496;;;07/10/2024;15800;0;0;0;0;0;0;0
202400000000499;;;04/10/2024;6480;0;0;0;0;0;0;0
202400000000503;;;07/10/2024;3000;0;0;0;0;0;0;0
202400000000504;;;17/09/2024;8920;0;0;0;0;0;0;0
202400000000505;;;17/09/2024;8110;0;0;0;0;0;0;0
202400000000506;;;17/09/2024;4210;0;0;0;0;0;0;0
202400000000512;;;19/09/2024;7296;0;0;0;0;0;0;0
202400000000513;;;26/09/2024;12692;0;0;0;0;0;0;0
202400000000514;;;19/09/2024;8360;0;0;0;0;0;0;0
202400000000520;;;07/10/2024;13050;0;0;0;0;0;0;0
202400000000521;;;07/10/2024;6700;0;0;0;0;0;0;0
202400000000522;;;07/10/2024;6350;0;0;0;0;0;0;0
202400000000523;;;07/10/2024;5670;0;0;0;0;0;0;0
202400000000524;;;04/10/2024;1300;0;0;0;0;0;0;0
202400000000525;;;04/10/2024;6240;0;0;0;0;0;0;0
202400000000528;;;07/10/2024;5850;0;0;0;0;0;0;0
202400000000541;;;07/10/2024;13050;0;0;0;0;0;0;0
202400000000547;;;07/10/2024;11320;0;0;0;0;0;0;0
202400000000548;;;07/10/2024;4100;0;0;0;0;0;0;0
202400000000551;;;07/10/2024;6480;0;0;0;0;0;0;0
202400000000552;;;07/10/2024;7680;0;0;0;0;0;0;0
202400000000553;;;07/10/2024;2800;0;0;0;0;0;0;0
202400000000554;;;07/10/2024;4920;0;0;0;0;0;0;0
202400000000555;;;07/10/2024;5400;0;0;0;0;0;0;0
202400000000556;;;07/10/2024;3000;0;0;0;0;0;0;0
202400000000557;;;07/10/2024;2600;0;0;0;0;0;0;0
202400000000559;;;07/10/2024;6480;0;0;0;0;0;0;0
202400000000560;;;07/10/2024;28080;0;0;0;0;0;0;0
202400000000562;;;07/10/2024;6480;0;0;0;0;0;0;0
202400000000564;;;07/10/2024;5760;0;0;0;0;0;0;0
202400000000566;;;07/10/2024;4100;0;0;0;0;0;0;0
202400000000567;;;07/10/2024;6700;0;0;0;0;0;0;0
202400000000568;;;07/10/2024;4100;0;0;0;0;0;0;0
202400000000575;;;07/10/2024;13050;0;0;0;0;0;0;0
202400000000585;;;03/10/2024;3040;0;0;0;0;0;0;0
202400000000561;;;06/11/2024;7100;0;0;0;0;0;0;0
202400000000595;;;06/11/2024;1300;0;0;0;0;0;0;0
202400000000598;;;06/11/2024;9600;0;0;0;0;0;0;0
202400000000600;;;06/11/2024;4160;0;0;0;0;0;0;0
202400000000604;;;06/11/2024;6000;0;0;0;0;0;0;0
202400000000606;;;06/11/2024;2800;0;0;0;0;0;0;0
202400000000607;;;06/11/2024;2800;0;0;0;0;0;0;0
202400000000608;;;06/11/2024;2800;0;0;0;0;0;0;0
202400000000631;;;06/11/2024;6480;0;0;0;0;0;0;0
202400000000632;;;06/11/2024;4800;0;0;0;0;0;0;0
202400000000633;;;06/11/2024;5200;0;0;0;0;0;0;0
202400000000634;;;06/11/2024;3000;0;0;0;0;0;0;0
202400000000636;;;06/11/2024;3000;0;0;0;0;0;0;0
202400000000638;;;06/11/2024;4100;0;0;0;0;0;0;0
202400000000640;;;06/11/2024;5760;0;0;0;0;0;0;0
202400000000642;;;06/11/2024;6480;0;0;0;0;0;0;0
202400000000666;;;02/12/2024;4100;0;0;0;0;0;0;0
202400000000667;;;02/12/2024;7100;0;0;0;0;0;0;0
202400000000672;;;02/12/2024;6480;0;0;0;0;0;0;0
202400000000674;;;02/12/2024;6480;0;0;0;0;0;0;0
202400000000677;;;02/12/2024;1560;0;0;0;0;0;0;0
202400000000679;;;02/12/2024;2600;0;0;0;0;0;0;0
202400000000683;;;02/12/2024;7680;0;0;0;0;0;0;0
202400000000698;;;02/12/2024;8200;0;0;0;0;0;0;0
202400000000601;;;04/12/2024;2800;0;0;0;0;0;0;0
202400000000675;;;04/12/2024;5500;0;0;0;0;0;0;0
202400000000713;;;04/12/2024;1300;0;0;0;0;0;0;0
202400000000717;;;04/12/2024;9120;0;0;0;0;0;0;0
202400000000729;;;04/12/2024;11100;0;0;0;0;0;0;0
202400000000730;;;04/12/2024;11100;0;0;0;0;0;0;0
202400000000754;;;04/12/2024;2800;0;0;0;0;0;0;0
202400000000701;;;05/12/2024;28080;0;0;0;0;0;0;0
202400000000720;;;05/12/2024;6480;0;0;0;0;0;0;0
202400000000721;;;05/12/2024;7680;0;0;0;0;0;0;0
202400000000727;;;05/12/2024;5760;0;0;0;0;0;0;0
202400000000731;;;05/12/2024;4920;0;0;0;0;0;0;0
202400000000761;;;05/12/2024;3690;0;0;0;0;0;0;0
202400000000628;;;06/12/2024;2400;0;0;0;0;0;0;0
202400000000637;;;06/12/2024;5400;0;0;0;0;0;0;0
202400000000641;;;06/12/2024;2600;0;0;0;0;0;0;0
202400000000643;;;06/12/2024;8040;0;0;0;0;0;0;0
202400000000664;;;06/12/2024;6480;0;0;0;0;0;0;0
202400000000665;;;06/12/2024;4920;0;0;0;0;0;0;0
202400000000668;;;06/12/2024;4920;0;0;0;0;0;0;0
202400000000669;;;06/12/2024;4320;0;0;0;0;0;0;0
202400000000670;;;06/12/2024;4320;0;0;0;0;0;0;0
202400000000671;;;06/12/2024;4320;0;0;0;0;0;0;0
202400000000673;;;06/12/2024;6000;0;0;0;0;0;0;0
202400000000678;;;06/12/2024;4100;0;0;0;0;0;0;0
202400000000682;;;06/12/2024;4920;0;0;0;0;0;0;0
202400000000630;;;07/12/2024;11520;0;0;0;0;0;0;0
202400000000709;;;07/12/2024;13050;0;0;0;0;0;0;0
202400000000639;;;09/12/2024;6480;0;0;0;0;0;0;0
202400000000680;;;09/12/2024;6480;0;0;0;0;0;0;0
202400000000722;;;09/12/2024;4920;0;0;0;0;0;0;0
202400000000723;;;09/12/2024;5400;0;0;0;0;0;0;0
202400000000635;;;11/12/2024;4100;0;0;0;0;0;0;0
202400000000711;;;11/12/2024;9480;0;0;0;0;0;0;0
202400000000712;;;11/12/2024;1300;0;0;0;0;0;0;0
202400000000755;;;13/12/2024;5850;0;0;0;0;0;0;0
202400000000756;;;19/12/2024;3040;0;0;0;0;0;0;0
202400000000733;;;19/12/2024;3572;0;0;0;0;0;0;0
202400000000736;;;19/12/2024;8835;0;0;0;0;0;0;0
202400000000737;;;19/12/2024;5130;0;0;0;0;0;0;0
202400000000742;;;19/12/2024;8512;0;0;0;0;0;0;0
202400000000740;;;19/12/2024;9272;0;0;0;0;0;0;0
202400000000741;;;19/12/2024;3192;0;0;0;0;0;0;0
202400000000738;;;19/12/2024;6688;0;0;0;0;0;0;0
202400000000739;;;19/12/2024;8740;0;0;0;0;0;0;0
202400000000734;;;19/12/2024;5035;0;0;0;0;0;0;0
202400000000746;;;19/12/2024;9272;0;0;0;0;0;0;0
202400000000735;;;19/12/2024;3040;0;0;0;0;0;0;0
