202500000000009;04384829000196;14/02/2025;02/04/2025;61888,32;0;0;0;0;0;0;751,68
202500000000010;04384829000196;14/02/2025;29/04/2025;76085,88;0;0;0;0;0;0;924,12
202500000000026;46683617000150;23/03/2025;22/04/2025;1599,30;0;0;0;11,70;54;18;27
202500000000030;13098041000104;09/04/2025;04/04/2025;2487,80;0;0;0;18,20;84;28;42
202500000000034;13166970000103;09/04/2025;10/04/2025;2522,43;0;0;0;17,41;80,37;26,79;32,15
202500000000035;13098041000104;11/04/2025;04/04/2025;2346,25;0;0;0;16,25;75;25;37,50
202500000000036;13098041000104;11/04/2025;04/04/2025;2346,25;0;0;0;16,25;75;25;37,50
202500000000039;04384829000196;18/04/2025;07/04/2025;72938,88;0;0;0;0;0;0;933,12
202500000000040;04384829000196;18/04/2025;07/04/2025;68211,36;0;0;0;0;0;0;872,64
202500000000052;04384829000196;08/05/2025;29/04/2025;73520,44;0;0;0;0;0;0;940,56
202500000000057;24127105000174;15/05/2025;16/04/2025;23456,40;0;0;0;171,60;792;264;396
202500000000058;24127105000174;15/05/2025;16/04/2025;33763;0;0;0;247;1140;380;570
202500000000059;24127105000174;15/05/2025;16/04/2025;18658,50;0;0;0;136,50;630;210;315
202500000000060;24127105000174;15/05/2025;16/04/2025;15104,50;0;0;0;110,50;510;170;255
202500000000065;24127105000174;16/05/2025;16/04/2025;53310;0;0;0;390;1800;600;900
